Tarih,Olay_Ismi,Hisse,Grup,T0_Goreceli_Gun,Duzeltilmis_Kapanis,Log_Getiri,Volatilite_10g,Volatilite_30g,Log_Hacim,Hacim_Degisimi,RSI_14,SMA_Uzaklik_20
2016-07-06,ABD_Secimleri_2016,CL=F,Emtia_Makro,-125,47.43,0.01765444,0.03392931,0.02394034,13.317377,-0.00251316,47.3355,-0.02074946
2016-07-07,ABD_Secimleri_2016,CL=F,Emtia_Makro,-124,45.139999,-0.04948619,0.03567221,0.0254956,13.474279,0.16988034,40.5503,-0.0627855
2016-07-08,ABD_Secimleri_2016,CL=F,Emtia_Makro,-123,45.41,0.00596358,0.0329886,0.02554878,13.276078,-0.17979499,41.613,-0.05358372
2016-07-11,ABD_Secimleri_2016,CL=F,Emtia_Makro,-120,44.759998,-0.0144175,0.03220699,0.02563055,13.18751,-0.08475881,39.77,-0.06310836
2016-07-12,ABD_Secimleri_2016,CL=F,Emtia_Makro,-119,46.799999,0.04456834,0.0339108,0.02707183,13.397352,0.2334833,47.6122,-0.0186725
2016-07-13,ABD_Secimleri_2016,CL=F,Emtia_Makro,-118,44.75,-0.04479174,0.03249075,0.02819738,13.438991,0.04251835,41.7319,-0.05843985
2016-07-14,ABD_Secimleri_2016,CL=F,Emtia_Makro,-117,45.68,0.02056913,0.03297686,0.02850595,13.25997,-0.16391231,45.0477,-0.03833603
2016-07-15,ABD_Secimleri_2016,CL=F,Emtia_Makro,-116,45.950001,0.00589329,0.03256723,0.02849538,12.972138,-0.25011285,46.0083,-0.03058048
2016-07-18,ABD_Secimleri_2016,CL=F,Emtia_Makro,-113,45.240002,-0.01557218,0.03259916,0.02824105,12.261479,-0.50868088,43.8381,-0.04138322
2016-07-19,ABD_Secimleri_2016,CL=F,Emtia_Makro,-112,44.650002,-0.01312735,0.02922431,0.0281209,11.760785,-0.39389195,42.0626,-0.04965623
2016-07-20,ABD_Secimleri_2016,CL=F,Emtia_Makro,-111,44.939999,0.00647389,0.02849696,0.02791122,13.201202,3.22248238,43.2786,-0.03919958
2016-07-21,ABD_Secimleri_2016,CL=F,Emtia_Makro,-110,44.75,-0.00423679,0.02394679,0.02786173,12.978431,-0.19970278,42.647,-0.03774823
2016-07-22,ABD_Secimleri_2016,CL=F,Emtia_Makro,-109,44.189999,-0.01259296,0.02407723,0.02748464,12.967831,-0.01054341,40.7591,-0.04625216
2016-07-25,ABD_Secimleri_2016,CL=F,Emtia_Makro,-106,43.130001,-0.02427965,0.02480056,0.02774569,12.873487,-0.09003121,37.3853,-0.0659043
2016-07-26,ABD_Secimleri_2016,CL=F,Emtia_Makro,-105,42.919998,-0.00488096,0.0181405,0.02773664,13.041858,0.18337664,36.7366,-0.06546334
2016-07-27,ABD_Secimleri_2016,CL=F,Emtia_Makro,-104,41.919998,-0.02357488,0.01427275,0.02794704,13.194481,0.16488628,33.7345,-0.07925809
2016-07-28,ABD_Secimleri_2016,CL=F,Emtia_Makro,-103,41.139999,-0.01878213,0.01102562,0.02735825,13.012357,-0.16650291,31.5675,-0.08919835
2016-07-29,ABD_Secimleri_2016,CL=F,Emtia_Makro,-102,41.599998,0.01111926,0.01197064,0.02638448,13.078963,0.06887498,34.2499,-0.07141824
2016-08-01,ABD_Secimleri_2016,CL=F,Emtia_Makro,-99,40.060001,-0.03772177,0.01483417,0.02627343,13.186316,0.11332747,30.009,-0.09679161
2016-08-02,ABD_Secimleri_2016,CL=F,Emtia_Makro,-98,39.509998,-0.0138246,0.01484086,0.02629545,13.189111,0.00279914,28.6449,-0.10201487
2016-08-03,ABD_Secimleri_2016,CL=F,Emtia_Makro,-97,40.830002,0.03286339,0.01998944,0.02720224,13.392676,0.22576481,36.1471,-0.06500104
2016-08-04,ABD_Secimleri_2016,CL=F,Emtia_Makro,-96,41.93,0.02658442,0.02304875,0.02745422,13.302745,-0.08600611,41.6526,-0.03626918
2016-08-05,ABD_Secimleri_2016,CL=F,Emtia_Makro,-95,41.799999,-0.00310525,0.02296561,0.02613064,13.218019,-0.08123593,41.2004,-0.03525476
2016-08-08,ABD_Secimleri_2016,CL=F,Emtia_Makro,-92,43.02,0.02876881,0.02425198,0.02641748,13.240202,0.02243047,47.0131,-0.00509937
2016-08-09,ABD_Secimleri_2016,CL=F,Emtia_Makro,-91,42.77,-0.0058282,0.02427389,0.02559213,13.345033,0.11052388,46.0094,-0.00625013
2016-08-10,ABD_Secimleri_2016,CL=F,Emtia_Makro,-90,41.709999,-0.02509605,0.0244398,0.02438947,13.424169,0.08235113,41.9225,-0.02744423
2016-08-11,ABD_Secimleri_2016,CL=F,Emtia_Makro,-89,43.490002,0.04179018,0.02679827,0.02539066,13.433131,0.00900247,49.9607,0.01665599
2016-08-12,ABD_Secimleri_2016,CL=F,Emtia_Makro,-88,44.490002,0.02273342,0.02731295,0.02565717,13.192042,-0.21422824,53.827,0.04181062
2016-08-15,ABD_Secimleri_2016,CL=F,Emtia_Makro,-85,45.740002,0.02770874,0.02297772,0.02626823,13.166432,-0.02528536,58.1771,0.07045488
2016-08-16,ABD_Secimleri_2016,CL=F,Emtia_Makro,-84,46.580002,0.01819808,0.02092335,0.02491173,13.218475,0.05342127,60.8466,0.08765707
2016-08-17,ABD_Secimleri_2016,CL=F,Emtia_Makro,-83,46.790001,0.00449822,0.02036809,0.02470491,13.241665,0.02346123,61.5081,0.09020587
2016-08-18,ABD_Secimleri_2016,CL=F,Emtia_Makro,-82,48.220001,0.03010437,0.02064546,0.02350199,12.342691,-0.59301434,65.7513,0.11900123
2016-08-19,ABD_Secimleri_2016,CL=F,Emtia_Makro,-81,48.52,0.0062022,0.01998914,0.02350335,11.998058,-0.29152074,66.5835,0.12033435
2016-08-22,ABD_Secimleri_2016,CL=F,Emtia_Makro,-78,47.049999,-0.03076524,0.02388766,0.02408443,13.152421,2.1720164,59.0159,0.08149729
2016-08-23,ABD_Secimleri_2016,CL=F,Emtia_Makro,-77,48.099998,0.0220713,0.02359676,0.0230296,13.343753,0.21086217,62.311,0.09908938
2016-08-24,ABD_Secimleri_2016,CL=F,Emtia_Makro,-76,46.77,-0.02804016,0.02412005,0.02206613,13.310495,-0.03271176,56.1526,0.06280962
2016-08-25,ABD_Secimleri_2016,CL=F,Emtia_Makro,-75,47.330002,0.0119024,0.02167012,0.02186328,13.036407,-0.23973521,58.0334,0.06802363
2016-08-26,ABD_Secimleri_2016,CL=F,Emtia_Makro,-74,47.639999,0.00652835,0.02108219,0.02186831,13.232732,0.21692356,59.0797,0.06774245
2016-08-29,ABD_Secimleri_2016,CL=F,Emtia_Makro,-71,46.98,-0.01395076,0.02061121,0.02182738,12.641921,-0.44612282,55.885,0.04484747
2016-08-30,ABD_Secimleri_2016,CL=F,Emtia_Makro,-70,46.349998,-0.01350071,0.02039498,0.02183597,13.048609,0.50183668,52.942,0.02305455
2016-08-31,ABD_Secimleri_2016,CL=F,Emtia_Makro,-69,44.700001,-0.03624774,0.02316822,0.02285264,13.215868,0.18206089,46.0955,-0.01756082
2016-09-01,ABD_Secimleri_2016,CL=F,Emtia_Makro,-68,43.16,-0.03505938,0.02143105,0.02371788,13.31299,0.10199506,40.793,-0.05268819
2016-09-02,ABD_Secimleri_2016,CL=F,Emtia_Makro,-67,44.439999,0.0292258,0.02451022,0.02424851,13.265452,-0.04642622,46.3202,-0.02741154
2016-09-05,ABD_Secimleri_2016,CL=F,Emtia_Makro,-64,44.439999,0.0,0.02334778,0.02380484,13.265452,0.0,46.3202,-0.02892046
2016-09-06,ABD_Secimleri_2016,CL=F,Emtia_Makro,-63,44.830002,0.00873767,0.02192235,0.02381872,13.745245,0.61574062,48.0345,-0.02259816
2016-09-07,ABD_Secimleri_2016,CL=F,Emtia_Makro,-62,45.5,0.01483473,0.02154843,0.02345667,13.25844,-0.38541321,50.9334,-0.01207227
2016-09-08,ABD_Secimleri_2016,CL=F,Emtia_Makro,-61,47.619999,0.04554049,0.0262114,0.02434528,13.543628,0.33001271,58.7709,0.02934339
2016-09-09,ABD_Secimleri_2016,CL=F,Emtia_Makro,-60,45.880001,-0.0372235,0.02865181,0.02549073,13.441823,-0.09679464,51.4999,-0.00975566
2016-09-12,ABD_Secimleri_2016,CL=F,Emtia_Makro,-57,46.290001,0.00889666,0.02866022,0.02429912,13.521162,0.08257155,52.9762,-0.00149914
2016-09-13,ABD_Secimleri_2016,CL=F,Emtia_Makro,-56,44.900002,-0.03048815,0.02992733,0.02492243,13.39662,-0.1170995,47.6776,-0.02972412
2016-09-14,ABD_Secimleri_2016,CL=F,Emtia_Makro,-55,43.580002,-0.02983946,0.02920032,0.02506998,13.467175,0.07310402,43.2534,-0.05497123
2016-09-15,ABD_Secimleri_2016,CL=F,Emtia_Makro,-54,43.91,0.00754371,0.02694931,0.02466845,13.1941,-0.2389649,44.6365,-0.0433447
2016-09-16,ABD_Secimleri_2016,CL=F,Emtia_Makro,-53,43.029999,-0.02024456,0.02585817,0.02497625,12.351004,-0.56962499,41.7164,-0.05687674
2016-09-19,ABD_Secimleri_2016,CL=F,Emtia_Makro,-50,43.299999,0.0062551,0.02601998,0.02444465,11.774197,-0.43831291,42.9496,-0.04704266
2016-09-20,ABD_Secimleri_2016,CL=F,Emtia_Makro,-49,43.439999,0.00322803,0.02581076,0.02442334,13.450416,4.34534141,43.6158,-0.03903376
2016-09-21,ABD_Secimleri_2016,CL=F,Emtia_Makro,-48,45.34,0.042809,0.02926177,0.02510476,13.281055,-0.15579646,51.8357,0.00458645
2016-09-22,ABD_Secimleri_2016,CL=F,Emtia_Makro,-47,46.32,0.02138418,0.02585051,0.0242741,13.164812,-0.10974134,55.4437,0.02744967
2016-09-23,ABD_Secimleri_2016,CL=F,Emtia_Makro,-46,44.48,-0.04053419,0.02635705,0.02515224,13.484776,0.37707982,48.1504,-0.00989439
2016-09-26,ABD_Secimleri_2016,CL=F,Emtia_Makro,-43,45.93,0.03207887,0.02846458,0.02533032,13.175184,-0.26625464,53.3575,0.02357819
2016-09-27,ABD_Secimleri_2016,CL=F,Emtia_Makro,-42,44.669998,-0.02781641,0.02816572,0.02559084,13.354678,0.19661215,48.7737,-0.00263467
2016-09-28,ABD_Secimleri_2016,CL=F,Emtia_Makro,-41,47.049999,0.05190876,0.03047693,0.02736947,13.82391,0.59876783,56.3938,0.04775583
2016-09-29,ABD_Secimleri_2016,CL=F,Emtia_Makro,-40,47.830002,0.01644225,0.03060276,0.02696514,13.462614,-0.30322758,58.569,0.0596159
2016-09-30,ABD_Secimleri_2016,CL=F,Emtia_Makro,-39,48.240002,0.00853549,0.02889972,0.02698781,13.115371,-0.29336696,59.7068,0.06421941
2016-10-03,ABD_Secimleri_2016,CL=F,Emtia_Makro,-36,48.810001,0.01174665,0.0288426,0.02643767,13.034672,-0.07752837,61.298,0.07162854
2016-10-04,ABD_Secimleri_2016,CL=F,Emtia_Makro,-35,48.689999,-0.0024616,0.02908945,0.02614843,13.149416,0.12158613,60.7541,0.0644833
2016-10-05,ABD_Secimleri_2016,CL=F,Emtia_Makro,-34,49.830002,0.02314361,0.02734318,0.02589696,13.161721,0.01238053,64.0206,0.08427447
2016-10-06,ABD_Secimleri_2016,CL=F,Emtia_Makro,-33,50.439999,0.01216723,0.02704969,0.02590046,13.213877,0.05354087,65.6673,0.0941906
2016-10-07,ABD_Secimleri_2016,CL=F,Emtia_Makro,-32,49.810001,-0.01256869,0.02247301,0.0260228,13.335554,0.12938868,62.4865,0.07593777
2016-10-10,ABD_Secimleri_2016,CL=F,Emtia_Makro,-29,49.810001,0.0,0.02144626,0.02586161,13.335554,0.0,62.4865,0.07186282
2016-10-11,ABD_Secimleri_2016,CL=F,Emtia_Makro,-28,50.790001,0.01948371,0.01749422,0.02588323,13.548427,0.23722829,65.5012,0.08606866
2016-10-12,ABD_Secimleri_2016,CL=F,Emtia_Makro,-27,50.18,-0.01208296,0.01264774,0.02497832,13.187936,-0.30266664,62.153,0.0655059
2016-10-13,ABD_Secimleri_2016,CL=F,Emtia_Makro,-26,50.439999,0.00516794,0.01214982,0.02387254,13.51532,0.38733508,63.0207,0.06365253
2016-10-14,ABD_Secimleri_2016,CL=F,Emtia_Makro,-25,50.349998,-0.0017859,0.01228334,0.02346405,13.160491,-0.29870686,62.4866,0.05362278
2016-10-17,ABD_Secimleri_2016,CL=F,Emtia_Makro,-22,49.939999,-0.00817633,0.0125507,0.02356134,12.944967,-0.19388138,59.9926,0.03783287
2016-10-18,ABD_Secimleri_2016,CL=F,Emtia_Makro,-21,50.290001,0.00698401,0.01250884,0.02355107,12.169429,-0.53954524,61.4087,0.03772029
2016-10-19,ABD_Secimleri_2016,CL=F,Emtia_Makro,-20,51.599998,0.02571537,0.01298119,0.02380875,11.793794,-0.31314865,66.2269,0.05791898
2016-10-20,ABD_Secimleri_2016,CL=F,Emtia_Makro,-19,50.43,-0.0229354,0.01496819,0.02297597,13.215759,3.14528004,59.1265,0.02959342
2016-10-21,ABD_Secimleri_2016,CL=F,Emtia_Makro,-18,50.849998,0.00829385,0.01447042,0.02177401,13.220036,0.00428639,60.7532,0.03146105
2016-10-24,ABD_Secimleri_2016,CL=F,Emtia_Makro,-15,50.52,-0.00651079,0.01471808,0.02182224,13.342942,0.13077816,58.774,0.02001879
2016-10-25,ABD_Secimleri_2016,CL=F,Emtia_Makro,-14,49.959999,-0.01114664,0.0136915,0.02107425,13.224521,-0.11167825,55.4714,0.00335387
2016-10-26,ABD_Secimleri_2016,CL=F,Emtia_Makro,-13,49.18,-0.01573562,0.01404499,0.0204516,13.428849,0.22670095,51.1594,-0.01441898
2016-10-27,ABD_Secimleri_2016,CL=F,Emtia_Makro,-12,49.720001,0.01092025,0.01448274,0.02048088,13.205185,-0.20041659,53.8349,-0.00548063
2016-10-28,ABD_Secimleri_2016,CL=F,Emtia_Makro,-11,48.700001,-0.02072825,0.01571931,0.02050092,13.217823,0.01271786,48.4373,-0.02633103
2016-10-31,ABD_Secimleri_2016,CL=F,Emtia_Makro,-8,46.860001,-0.0385146,0.01928206,0.02192088,13.383555,0.18025709,40.5409,-0.06128866
2016-11-01,ABD_Secimleri_2016,CL=F,Emtia_Makro,-7,46.669998,-0.00406293,0.01874111,0.02195445,13.635175,0.28610815,39.819,-0.06319945
2016-11-02,ABD_Secimleri_2016,CL=F,Emtia_Makro,-6,45.34,-0.02891187,0.01570945,0.0212965,13.421465,-0.1924181,35.1066,-0.0857765
2016-11-03,ABD_Secimleri_2016,CL=F,Emtia_Makro,-5,44.66,-0.01511141,0.01534659,0.02107406,13.200139,-0.19854461,32.9589,-0.09420951
2016-11-04,ABD_Secimleri_2016,CL=F,Emtia_Makro,-4,44.07,-0.01329897,0.01356618,0.01987439,13.509917,0.36312331,31.1768,-0.10094251
2016-11-07,ABD_Secimleri_2016,CL=F,Emtia_Makro,-1,44.889999,0.01843577,0.01701502,0.01925415,13.314196,-0.17775847,36.3297,-0.07959486
2016-11-08,ABD_Secimleri_2016,CL=F,Emtia_Makro,0,44.98,0.0020029,0.01757146,0.01856684,13.414496,0.10550193,36.8882,-0.07222343
2016-11-09,ABD_Secimleri_2016,CL=F,Emtia_Makro,1,45.27,0.00642664,0.01822334,0.01586135,13.76054,0.41346606,38.7525,-0.06148933
2016-11-10,ABD_Secimleri_2016,CL=F,Emtia_Makro,2,44.66,-0.01356633,0.01695726,0.01564963,13.439127,-0.2748766,36.322,-0.06855486
2016-11-11,ABD_Secimleri_2016,CL=F,Emtia_Makro,3,44.66,0.0,0.01686634,0.01552319,13.439127,0.0,36.322,-0.06299502
2016-11-14,ABD_Secimleri_2016,CL=F,Emtia_Makro,6,43.32,-0.03046383,0.01541244,0.01608361,13.465623,0.02684974,31.3178,-0.08475329
2016-11-15,ABD_Secimleri_2016,CL=F,Emtia_Makro,7,45.810001,0.05588802,0.02544553,0.0194492,13.467623,0.00200208,46.1614,-0.02754335
2016-11-16,ABD_Secimleri_2016,CL=F,Emtia_Makro,8,45.57,-0.00525284,0.02369013,0.01886388,13.397219,-0.06798296,45.1486,-0.02640688
2016-11-17,ABD_Secimleri_2016,CL=F,Emtia_Makro,9,45.419998,-0.0032971,0.0231123,0.01864575,12.559806,-0.56717196,44.4915,-0.02439028
2016-11-18,ABD_Secimleri_2016,CL=F,Emtia_Makro,10,45.689999,0.00592693,0.02251918,0.01864114,11.955378,-0.45361458,46.0145,-0.01312169
2016-11-21,ABD_Secimleri_2016,CL=F,Emtia_Makro,13,47.490002,0.03863977,0.02478907,0.02012285,13.408034,3.27447302,54.8986,0.02912499
2016-11-22,ABD_Secimleri_2016,CL=F,Emtia_Makro,14,48.029999,0.01130659,0.02481238,0.01988149,13.624603,0.24180928,57.1755,0.04300804
2016-11-23,ABD_Secimleri_2016,CL=F,Emtia_Makro,15,47.959999,-0.00145848,0.02494207,0.01978756,13.230073,-0.32600386,56.7754,0.0428694
2016-11-24,ABD_Secimleri_2016,CL=F,Emtia_Makro,16,47.959999,0.0,0.02412903,0.01974989,13.230073,0.0,56.7754,0.04486878
2016-11-25,ABD_Secimleri_2016,CL=F,Emtia_Makro,17,46.060001,-0.04042239,0.02845425,0.02097851,13.051894,-0.16320769,46.5258,0.00636904
2016-11-28,ABD_Secimleri_2016,CL=F,Emtia_Makro,20,47.080002,0.0219034,0.02633334,0.02143488,13.506785,0.57600268,51.5795,0.02840796
2016-11-29,ABD_Secimleri_2016,CL=F,Emtia_Makro,21,45.23,-0.04008775,0.02449742,0.0224557,13.504654,-0.00212832,43.5419,-0.01044687
2016-11-30,ABD_Secimleri_2016,CL=F,Emtia_Makro,22,49.439999,0.08899921,0.03748514,0.0276661,14.086302,0.78898444,59.1444,0.0768309
2016-12-01,ABD_Secimleri_2016,CL=F,Emtia_Makro,23,51.060001,0.03224165,0.03796083,0.02801864,13.789994,-0.25644165,63.3425,0.10441792
2016-12-02,ABD_Secimleri_2016,CL=F,Emtia_Makro,24,51.68,0.01206943,0.0379066,0.0280637,13.410695,-0.31565903,64.8319,0.10870359
2016-12-05,ABD_Secimleri_2016,CL=F,Emtia_Makro,27,51.790001,0.00212623,0.03683294,0.02803316,13.305989,-0.09941103,65.1028,0.10290048
2016-12-06,ABD_Secimleri_2016,CL=F,Emtia_Makro,28,50.93,-0.01674495,0.03766836,0.02813407,13.373506,0.06984896,61.1375,0.07775815
2016-12-07,ABD_Secimleri_2016,CL=F,Emtia_Makro,29,49.77,-0.02303974,0.03873747,0.02831173,13.613247,0.27092039,56.1681,0.0482198
2016-12-08,ABD_Secimleri_2016,CL=F,Emtia_Makro,30,50.84,0.02127105,0.03909381,0.02850679,13.56713,-0.04507032,59.4428,0.06383202
2016-12-09,ABD_Secimleri_2016,CL=F,Emtia_Makro,31,51.5,0.01289836,0.03556079,0.02829375,13.387863,-0.16411772,61.3604,0.06998535
2016-12-12,ABD_Secimleri_2016,CL=F,Emtia_Makro,34,52.830002,0.02549744,0.03569929,0.02754754,13.649487,0.2990384,64.9563,0.08688052
2016-12-13,ABD_Secimleri_2016,CL=F,Emtia_Makro,35,52.98,0.00283523,0.03108683,0.0275067,13.366716,-0.24630796,65.3479,0.08198629
2016-12-14,ABD_Secimleri_2016,CL=F,Emtia_Makro,36,51.040001,-0.03730482,0.02252932,0.02789531,13.426841,0.06196937,56.5455,0.03657671
2016-12-15,ABD_Secimleri_2016,CL=F,Emtia_Makro,37,50.900002,-0.0027467,0.02010143,0.02769463,13.220868,-0.18614455,55.9597,0.02801287
2016-12-16,ABD_Secimleri_2016,CL=F,Emtia_Makro,38,51.900002,0.01945587,0.02073282,0.02762002,12.439436,-0.54225124,59.2103,0.04167714
2016-12-19,ABD_Secimleri_2016,CL=F,Emtia_Makro,41,52.119999,0.00422991,0.02076265,0.02751129,11.77522,-0.48532469,59.9114,0.04125459
2016-12-20,ABD_Secimleri_2016,CL=F,Emtia_Makro,42,52.23,0.0021083,0.0198448,0.02751091,12.939865,2.20480037,60.279,0.03909279
2016-12-21,ABD_Secimleri_2016,CL=F,Emtia_Makro,43,52.490002,0.00496567,0.01769673,0.02750955,13.064722,0.13298623,61.1849,0.03958094
2016-12-22,ABD_Secimleri_2016,CL=F,Emtia_Makro,44,52.950001,0.00872538,0.01686553,0.02729286,12.882806,-0.16632874,62.8015,0.04353482
2016-12-23,ABD_Secimleri_2016,CL=F,Emtia_Makro,45,53.02,0.00132112,0.01658697,0.02728445,12.56083,-0.27528483,63.0536,0.03779678
2016-12-26,ABD_Secimleri_2016,CL=F,Emtia_Makro,48,53.02,0.0,0.01456536,0.02644534,12.56083,0.0,63.0536,0.03179854
2016-12-27,ABD_Secimleri_2016,CL=F,Emtia_Makro,49,53.900002,0.0164613,0.01543421,0.02484997,12.53288,-0.02756289,66.3768,0.040149
2016-12-28,ABD_Secimleri_2016,CL=F,Emtia_Makro,50,54.060001,0.00296406,0.00715119,0.02477343,12.68397,0.16310141,66.9587,0.03860675
2016-12-29,ABD_Secimleri_2016,CL=F,Emtia_Makro,51,53.77,-0.00537887,0.00753667,0.02480238,12.794401,0.11675942,64.7706,0.03035296
2016-12-30,ABD_Secimleri_2016,CL=F,Emtia_Makro,52,53.720001,-0.0009303,0.00592205,0.02483109,12.510225,-0.2473667,64.38,0.02738679
2017-01-02,ABD_Secimleri_2016,CL=F,Emtia_Makro,55,53.720001,0.0,0.00601029,0.02403673,12.510225,0.0,64.38,0.02549419
2017-01-03,ABD_Secimleri_2016,CL=F,Emtia_Makro,56,52.330002,-0.02621554,0.0110503,0.02461847,13.497773,1.68465182,53.8995,-0.00237347
2017-01-04,ABD_Secimleri_2016,CL=F,Emtia_Makro,57,53.259998,0.01761569,0.01230986,0.02474911,13.147333,-0.29562252,58.7392,0.01198954
2017-01-05,ABD_Secimleri_2016,CL=F,Emtia_Makro,58,53.759998,0.00934412,0.01235194,0.02476241,13.1565,0.00920917,61.1035,0.0186641
2017-01-06,ABD_Secimleri_2016,CL=F,Emtia_Makro,59,53.990002,0.00426921,0.01238186,0.02331174,13.177484,0.02120565,62.1772,0.02061458
2017-01-09,ABD_Secimleri_2016,CL=F,Emtia_Makro,62,51.959999,-0.0383247,0.01776595,0.02440013,13.244393,0.06919878,49.2546,-0.01695174
2017-01-10,ABD_Secimleri_2016,CL=F,Emtia_Makro,63,50.82,-0.0221842,0.01750044,0.02350519,13.357552,0.1198103,43.755,-0.03655116
2017-01-11,ABD_Secimleri_2016,CL=F,Emtia_Makro,64,52.25,0.02774992,0.02040673,0.01783284,13.611982,0.28972625,51.1268,-0.01057596
2017-01-12,ABD_Secimleri_2016,CL=F,Emtia_Makro,65,53.009998,0.01444065,0.02114295,0.01706615,13.401061,-0.19016211,54.5372,0.00181423
2017-01-13,ABD_Secimleri_2016,CL=F,Emtia_Makro,66,52.369999,-0.01214666,0.02140971,0.01710936,13.077339,-0.27654937,51.2914,-0.01072021
2017-01-16,ABD_Secimleri_2016,CL=F,Emtia_Makro,69,52.369999,0.0,0.02140971,0.01710655,13.077339,0.0,51.2914,-0.01095375
2017-01-17,ABD_Secimleri_2016,CL=F,Emtia_Makro,70,52.48,0.00209825,0.01973854,0.0167996,13.314675,0.26786768,51.8625,-0.00911023
2017-01-18,ABD_Secimleri_2016,CL=F,Emtia_Makro,71,51.080002,-0.02703907,0.02042179,0.01701147,12.372599,-0.61018311,44.682,-0.03425846
2017-01-19,ABD_Secimleri_2016,CL=F,Emtia_Makro,72,51.369999,0.00566126,0.02018262,0.01659956,11.716633,-0.48106147,46.3393,-0.02732284
2017-01-20,ABD_Secimleri_2016,CL=F,Emtia_Makro,73,52.419998,0.02023384,0.02154308,0.01684308,13.248524,3.62694444,51.9523,-0.00687725
2017-01-23,ABD_Secimleri_2016,CL=F,Emtia_Makro,76,52.75,0.00627561,0.01767565,0.01621688,13.028786,-0.1972706,53.5952,-0.00036953
2017-01-24,ABD_Secimleri_2016,CL=F,Emtia_Makro,77,53.18,0.00811862,0.01564307,0.01627788,13.162134,0.14264725,55.7198,0.00846711
2017-01-25,ABD_Secimleri_2016,CL=F,Emtia_Makro,78,52.75,-0.00811862,0.0137242,0.01476558,13.287386,0.13343456,53.1016,0.00155693
2017-01-26,ABD_Secimleri_2016,CL=F,Emtia_Makro,79,53.779999,0.01933786,0.01433285,0.01511368,13.267443,-0.01974533,58.1718,0.02110368
2017-01-27,ABD_Secimleri_2016,CL=F,Emtia_Makro,80,53.169998,-0.01140734,0.01425668,0.01492206,13.113438,-0.14273308,54.4195,0.01004917
2017-01-30,ABD_Secimleri_2016,CL=F,Emtia_Makro,83,52.630001,-0.01020797,0.01473473,0.01504017,13.094602,-0.01865985,51.2668,0.00082724
2017-01-31,ABD_Secimleri_2016,CL=F,Emtia_Makro,84,52.810001,0.00341427,0.01475649,0.0150474,13.28223,0.20638524,52.2597,0.00379205
2017-02-01,ABD_Secimleri_2016,CL=F,Emtia_Makro,85,53.880001,0.02005878,0.01224819,0.01545326,13.26602,-0.01607872,57.7675,0.02352709
2015-11-16,ABD_Secimleri_2016,GLD,Emtia_Makro,-358,103.709999,0.0014474,0.00633397,0.00752505,14.897723,-0.08467217,24.9502,-0.03765944
2015-11-17,ABD_Secimleri_2016,GLD,Emtia_Makro,-357,102.339996,-0.01329797,0.00605155,0.00749166,15.96647,1.91173082,20.956,-0.04577202
2015-11-18,ABD_Secimleri_2016,GLD,Emtia_Makro,-356,102.43,0.00087907,0.00597734,0.00751352,15.433671,-0.4130407,21.8412,-0.0407739
2015-11-19,ABD_Secimleri_2016,GLD,Emtia_Makro,-355,103.559998,0.01097149,0.00751368,0.00787015,15.442317,0.00868393,32.1199,-0.02648588
2015-11-20,ABD_Secimleri_2016,GLD,Emtia_Makro,-354,103.089996,-0.00454877,0.006175,0.00715578,15.602526,0.1737558,30.3331,-0.02705818
2015-11-23,ABD_Secimleri_2016,GLD,Emtia_Makro,-351,102.260002,-0.00808375,0.00638446,0.00712295,15.212374,-0.32304575,27.431,-0.0306971
2015-11-24,ABD_Secimleri_2016,GLD,Emtia_Makro,-350,102.940002,0.00662771,0.00695131,0.00719314,15.062428,-0.13924552,33.0799,-0.02019291
2015-11-25,ABD_Secimleri_2016,GLD,Emtia_Makro,-349,102.459999,-0.00467385,0.00700874,0.00611937,14.890957,-0.15757558,31.2318,-0.0208848
2015-11-26,ABD_Secimleri_2016,GLD,Emtia_Makro,-348,102.459999,0.0,0.00700436,0.00614861,14.890957,0.0,31.2318,-0.01747657
2015-11-27,ABD_Secimleri_2016,GLD,Emtia_Makro,-347,101.25,-0.01187976,0.00776121,0.00630925,15.423668,0.7035445,26.8468,-0.02531767
2015-11-30,ABD_Secimleri_2016,GLD,Emtia_Makro,-344,101.919998,0.00659547,0.00819288,0.00657099,15.728455,0.35633611,32.4983,-0.01570793
2015-12-01,ABD_Secimleri_2016,GLD,Emtia_Makro,-343,102.279999,0.00352596,0.00722636,0.00645094,15.351496,-0.31405581,35.3867,-0.00998437
2015-12-02,ABD_Secimleri_2016,GLD,Emtia_Makro,-342,100.690002,-0.01566762,0.00872649,0.00676593,16.1402,1.20054241,29.4025,-0.02287777
2015-12-03,ABD_Secimleri_2016,GLD,Emtia_Makro,-341,101.760002,0.01057061,0.00866243,0.00721824,15.687298,-0.36421969,37.1101,-0.0106316
2015-12-04,ABD_Secimleri_2016,GLD,Emtia_Makro,-340,104.019997,0.02196604,0.01135211,0.00854772,16.182965,0.64159449,49.6211,0.01138068
2015-12-07,ABD_Secimleri_2016,GLD,Emtia_Makro,-337,102.669998,-0.01306321,0.01188649,0.00876193,15.295637,-0.58824577,43.9914,-0.00090501
2015-12-08,ABD_Secimleri_2016,GLD,Emtia_Makro,-336,102.839996,0.0016544,0.01169955,0.0087511,15.042897,-0.22332992,44.84,0.00140217
